tile,x,y,prediction,confidence
gridHE__20211011_160350_(3)tile_3289_level1_65536-15360-66560-16384.png,65536,15360,2,0.50680
gridHE__20211011_160350_(3)tile_3863_level1_73728-56320-74752-57344.png,73728,56320,1,0.58584
gridHE__20211011_160350_(3)tile_3037_level1_61440-47104-62464-48128.png,61440,47104,0,0.95017
gridHE__20211011_160350_(3)tile_2248_level1_50176-13312-51200-14336.png,50176,13312,0,0.59189
gridHE__20211011_160350_(3)tile_1355_level1_34816-54272-35840-55296.png,34816,54272,1,0.52275
gridHE__20211011_160350_(3)tile_1651_level1_39936-50176-40960-51200.png,39936,50176,1,0.98820
gridHE__20211011_160350_(3)tile_2543_level1_54272-45056-55296-46080.png,54272,45056,1,0.64131
gridHE__20211011_160350_(3)tile_2833_level1_58368-58368-59392-59392.png,58368,58368,0,0.81588
gridHE__20211011_160350_(3)tile_969_level1_28672-20480-29696-21504.png,28672,20480,0,0.83359
gridHE__20211011_160350_(3)tile_4075_level1_78848-67584-79872-68608.png,78848,67584,0,0.44264
gridHE__20211011_160350_(3)tile_2994_level1_60416-76800-61440-77824.png,60416,76800,1,0.79383
gridHE__20211011_160350_(3)tile_1239_level1_32768-57344-33792-58368.png,32768,57344,1,0.82058
gridHE__20211011_160350_(3)tile_2215_level1_49152-48128-50176-49152.png,49152,48128,1,0.70869
gridHE__20211011_160350_(3)tile_3497_level1_68608-15360-69632-16384.png,68608,15360,0,0.97516
gridHE__20211011_160350_(3)tile_3031_level1_61440-40960-62464-41984.png,61440,40960,0,0.42128
gridHE__20211011_160350_(3)tile_721_level1_23552-50176-24576-51200.png,23552,50176,1,0.41184
gridHE__20211011_160350_(3)tile_2908_level1_59392-61440-60416-62464.png,59392,61440,1,0.79893
gridHE__20211011_160350_(3)tile_2028_level1_46080-52224-47104-53248.png,46080,52224,1,0.59382
gridHE__20211011_160350_(3)tile_2732_level1_57344-27648-58368-28672.png,57344,27648,0,0.98118
gridHE__20211011_160350_(3)tile_852_level1_26624-15360-27648-16384.png,26624,15360,0,0.68704
gridHE__20211011_160350_(3)tile_1609_level1_38912-69632-39936-70656.png,38912,69632,0,0.99880
gridHE__20211011_160350_(3)tile_2546_level1_54272-48128-55296-49152.png,54272,48128,0,0.71260
gridHE__20211011_160350_(3)tile_563_level1_20480-52224-21504-53248.png,20480,52224,0,0.85158
gridHE__20211011_160350_(3)tile_1967_level1_45056-54272-46080-55296.png,45056,54272,1,0.89156
gridHE__20211011_160350_(3)tile_2838_level1_58368-63488-59392-64512.png,58368,63488,1,0.46706
gridHE__20211011_160350_(3)tile_3338_level1_65536-68608-66560-69632.png,65536,68608,2,0.37246
gridHE__20211011_160350_(3)tile_3204_level1_63488-73728-64512-74752.png,63488,73728,0,0.72788
gridHE__20211011_160350_(3)tile_1957_level1_45056-44032-46080-45056.png,45056,44032,0,0.47451
gridHE__20211011_160350_(3)tile_2279_level1_50176-50176-51200-51200.png,50176,50176,1,0.88427
gridHE__20211011_160350_(3)tile_20_level1_6144-14336-7168-15360.png,6144,14336,0,0.99676
gridHE__20211011_160350_(3)tile_3738_level1_71680-51200-72704-52224.png,71680,51200,1,0.61021
gridHE__20211011_160350_(3)tile_1207_level1_32768-24576-33792-25600.png,32768,24576,0,0.69267
gridHE__20211011_160350_(3)tile_147_level1_10240-46080-11264-47104.png,10240,46080,0,0.99979
gridHE__20211011_160350_(3)tile_4182_level1_82944-77824-83968-78848.png,82944,77824,0,0.62515
gridHE__20211011_160350_(3)tile_552_level1_20480-40960-21504-41984.png,20480,40960,0,0.84584
gridHE__20211011_160350_(3)tile_1482_level1_36864-61440-37888-62464.png,36864,61440,1,0.78406
gridHE__20211011_160350_(3)tile_1630_level1_39936-28672-40960-29696.png,39936,28672,0,0.53111
gridHE__20211011_160350_(3)tile_370_level1_16384-33792-17408-34816.png,16384,33792,0,0.99134
gridHE__20211011_160350_(3)tile_76_level1_8192-36864-9216-37888.png,8192,36864,0,0.98446
gridHE__20211011_160350_(3)tile_3315_level1_65536-44032-66560-45056.png,65536,44032,0,0.89659
gridHE__20211011_160350_(3)tile_2124_level1_48128-19456-49152-20480.png,48128,19456,1,0.40403
gridHE__20211011_160350_(3)tile_2882_level1_59392-34816-60416-35840.png,59392,34816,2,0.94827
gridHE__20211011_160350_(3)tile_2181_level1_49152-12288-50176-13312.png,49152,12288,1,0.49478
gridHE__20211011_160350_(3)tile_1507_level1_37888-26624-38912-27648.png,37888,26624,0,0.71576
gridHE__20211011_160350_(3)tile_1008_level1_28672-60416-29696-61440.png,28672,60416,0,0.47459
gridHE__20211011_160350_(3)tile_376_level1_16384-39936-17408-40960.png,16384,39936,0,0.98485
gridHE__20211011_160350_(3)tile_1864_level1_44032-15360-45056-16384.png,44032,15360,0,0.84786
gridHE__20211011_160350_(3)tile_3875_level1_73728-77824-74752-78848.png,73728,77824,1,0.47816
gridHE__20211011_160350_(3)tile_839_level1_25600-59392-26624-60416.png,25600,59392,0,0.68462
gridHE__20211011_160350_(3)tile_3876_level1_73728-78848-74752-79872.png,73728,78848,1,0.50549
gridHE__20211011_160350_(3)tile_3801_level1_72704-52224-73728-53248.png,72704,52224,1,0.88377
gridHE__20211011_160350_(3)tile_1855_level1_43008-72704-44032-73728.png,43008,72704,1,0.49673
gridHE__20211011_160350_(3)tile_196_level1_12288-22528-13312-23552.png,12288,22528,0,0.99481
gridHE__20211011_160350_(3)tile_4009_level1_77824-28672-78848-29696.png,77824,28672,0,0.99760
gridHE__20211011_160350_(3)tile_198_level1_12288-24576-13312-25600.png,12288,24576,0,0.98850
gridHE__20211011_160350_(3)tile_4276_level1_87040-47104-88064-48128.png,87040,47104,0,0.97618
gridHE__20211011_160350_(3)tile_158_level1_11264-19456-12288-20480.png,11264,19456,0,0.98511
gridHE__20211011_160350_(3)tile_1413_level1_35840-52224-36864-53248.png,35840,52224,1,0.95115
gridHE__20211011_160350_(3)tile_4114_level1_79872-65536-80896-66560.png,79872,65536,0,0.52211
gridHE__20211011_160350_(3)tile_2504_level1_53248-77824-54272-78848.png,53248,77824,0,0.57568
gridHE__20211011_160350_(3)tile_2376_level1_52224-13312-53248-14336.png,52224,13312,1,0.61411
gridHE__20211011_160350_(3)tile_646_level1_22528-27648-23552-28672.png,22528,27648,0,0.68695
gridHE__20211011_160350_(3)tile_3415_level1_66560-81920-67584-82944.png,66560,81920,1,0.41637
gridHE__20211011_160350_(3)tile_526_level1_19456-61440-20480-62464.png,19456,61440,0,0.99373
gridHE__20211011_160350_(3)tile_2524_level1_54272-25600-55296-26624.png,54272,25600,1,0.68222
gridHE__20211011_160350_(3)tile_3236_level1_64512-35840-65536-36864.png,64512,35840,0,0.83462
gridHE__20211011_160350_(3)tile_967_level1_28672-18432-29696-19456.png,28672,18432,0,0.95608
gridHE__20211011_160350_(3)tile_4096_level1_79872-22528-80896-23552.png,79872,22528,0,0.98913
gridHE__20211011_160350_(3)tile_4168_level1_81920-70656-82944-71680.png,81920,70656,0,0.61081
gridHE__20211011_160350_(3)tile_817_level1_25600-36864-26624-37888.png,25600,36864,0,0.92521
gridHE__20211011_160350_(3)tile_2502_level1_53248-75776-54272-76800.png,53248,75776,1,0.83114
gridHE__20211011_160350_(3)tile_613_level1_21504-49152-22528-50176.png,21504,49152,0,0.70066
gridHE__20211011_160350_(3)tile_1315_level1_34816-13312-35840-14336.png,34816,13312,0,0.96057
gridHE__20211011_160350_(3)tile_3762_level1_71680-80896-72704-81920.png,71680,80896,0,0.58631
gridHE__20211011_160350_(3)tile_1310_level1_33792-69632-34816-70656.png,33792,69632,0,0.81892
gridHE__20211011_160350_(3)tile_3211_level1_63488-82944-64512-83968.png,63488,82944,1,0.65014
gridHE__20211011_160350_(3)tile_2052_level1_47104-11264-48128-12288.png,47104,11264,1,0.54730
gridHE__20211011_160350_(3)tile_2875_level1_59392-27648-60416-28672.png,59392,27648,0,0.93599
gridHE__20211011_160350_(3)tile_2203_level1_49152-34816-50176-35840.png,49152,34816,0,0.61627
gridHE__20211011_160350_(3)tile_4055_level1_78848-34816-79872-35840.png,78848,34816,0,0.96623
gridHE__20211011_160350_(3)tile_95_level1_9216-23552-10240-24576.png,9216,23552,0,0.93012
gridHE__20211011_160350_(3)tile_1533_level1_37888-53248-38912-54272.png,37888,53248,1,0.55682
gridHE__20211011_160350_(3)tile_2789_level1_58368-13312-59392-14336.png,58368,13312,0,0.65150
gridHE__20211011_160350_(3)tile_88_level1_9216-16384-10240-17408.png,9216,16384,0,0.97692
gridHE__20211011_160350_(3)tile_1109_level1_30720-44032-31744-45056.png,30720,44032,2,0.57322
gridHE__20211011_160350_(3)tile_2888_level1_59392-40960-60416-41984.png,59392,40960,2,0.48109
gridHE__20211011_160350_(3)tile_2405_level1_52224-43008-53248-44032.png,52224,43008,1,0.83315
gridHE__20211011_160350_(3)tile_3185_level1_63488-54272-64512-55296.png,63488,54272,1,0.58742
gridHE__20211011_160350_(3)tile_105_level1_9216-33792-10240-34816.png,9216,33792,0,0.98696
gridHE__20211011_160350_(3)tile_1101_level1_30720-34816-31744-35840.png,30720,34816,0,0.66173
gridHE__20211011_160350_(3)tile_797_level1_25600-16384-26624-17408.png,25600,16384,0,0.53946
gridHE__20211011_160350_(3)tile_251_level1_13312-37888-14336-38912.png,13312,37888,0,0.99726
gridHE__20211011_160350_(3)tile_328_level1_15360-40960-16384-41984.png,15360,40960,0,0.95019
gridHE__20211011_160350_(3)tile_1952_level1_45056-38912-46080-39936.png,45056,38912,0,0.57276
gridHE__20211011_160350_(3)tile_3077_level1_62464-16384-63488-17408.png,62464,16384,0,0.95526
gridHE__20211011_160350_(3)tile_1771_level1_41984-52224-43008-53248.png,41984,52224,1,0.86335
gridHE__20211011_160350_(3)tile_741_level1_24576-14336-25600-15360.png,24576,14336,1,0.60121
gridHE__20211011_160350_(3)tile_4220_level1_84992-45056-86016-46080.png,84992,45056,0,0.99652
gridHE__20211011_160350_(3)tile_523_level1_19456-58368-20480-59392.png,19456,58368,2,0.53255
gridHE__20211011_160350_(3)tile_1431_level1_35840-70656-36864-71680.png,35840,70656,0,0.98579
gridHE__20211011_160350_(3)tile_1527_level1_37888-47104-38912-48128.png,37888,47104,0,0.68098
gridHE__20211011_160350_(3)tile_1504_level1_37888-23552-38912-24576.png,37888,23552,0,0.38697
gridHE__20211011_160350_(3)tile_1091_level1_30720-24576-31744-25600.png,30720,24576,0,0.56855
gridHE__20211011_160350_(3)tile_704_level1_23552-32768-24576-33792.png,23552,32768,0,0.97933
gridHE__20211011_160350_(3)tile_1632_level1_39936-30720-40960-31744.png,39936,30720,2,0.44075
gridHE__20211011_160350_(3)tile_811_level1_25600-30720-26624-31744.png,25600,30720,0,0.99065
gridHE__20211011_160350_(3)tile_3726_level1_71680-38912-72704-39936.png,71680,38912,1,0.78793
gridHE__20211011_160350_(3)tile_1473_level1_36864-52224-37888-53248.png,36864,52224,1,0.96911
gridHE__20211011_160350_(3)tile_4161_level1_81920-36864-82944-37888.png,81920,36864,0,0.95302
gridHE__20211011_160350_(3)tile_2677_level1_56320-41984-57344-43008.png,56320,41984,1,0.82419
gridHE__20211011_160350_(3)tile_2822_level1_58368-47104-59392-48128.png,58368,47104,2,0.50540
gridHE__20211011_160350_(3)tile_312_level1_15360-24576-16384-25600.png,15360,24576,0,0.99194
gridHE__20211011_160350_(3)tile_3430_level1_67584-20480-68608-21504.png,67584,20480,0,0.46966
gridHE__20211011_160350_(3)tile_3855_level1_73728-47104-74752-48128.png,73728,47104,1,0.51426
gridHE__20211011_160350_(3)tile_930_level1_27648-38912-28672-39936.png,27648,38912,0,0.83138
gridHE__20211011_160350_(3)tile_1805_level1_43008-21504-44032-22528.png,43008,21504,0,0.66023
gridHE__20211011_160350_(3)tile_3033_level1_61440-43008-62464-44032.png,61440,43008,0,0.64145
gridHE__20211011_160350_(3)tile_379_level1_16384-43008-17408-44032.png,16384,43008,0,0.97488
gridHE__20211011_160350_(3)tile_452_level1_18432-19456-19456-20480.png,18432,19456,0,0.97444
gridHE__20211011_160350_(3)tile_2841_level1_58368-66560-59392-67584.png,58368,66560,2,0.56507
gridHE__20211011_160350_(3)tile_4186_level1_83968-37888-84992-38912.png,83968,37888,0,0.99001
gridHE__20211011_160350_(3)tile_1169_level1_31744-44032-32768-45056.png,31744,44032,2,0.70690
gridHE__20211011_160350_(3)tile_2384_level1_52224-21504-53248-22528.png,52224,21504,0,0.72812
gridHE__20211011_160350_(3)tile_3073_level1_62464-12288-63488-13312.png,62464,12288,0,0.95178
gridHE__20211011_160350_(3)tile_321_level1_15360-33792-16384-34816.png,15360,33792,0,0.99120
gridHE__20211011_160350_(3)tile_3023_level1_61440-32768-62464-33792.png,61440,32768,0,0.52905
gridHE__20211011_160350_(3)tile_594_level1_21504-29696-22528-30720.png,21504,29696,0,0.91939
gridHE__20211011_160350_(3)tile_626_level1_21504-62464-22528-63488.png,21504,62464,0,0.99568
gridHE__20211011_160350_(3)tile_603_level1_21504-38912-22528-39936.png,21504,38912,0,0.82453
gridHE__20211011_160350_(3)tile_2209_level1_49152-41984-50176-43008.png,49152,41984,0,0.75975
gridHE__20211011_160350_(3)tile_2025_level1_46080-49152-47104-50176.png,46080,49152,1,0.77091
gridHE__20211011_160350_(3)tile_2228_level1_49152-61440-50176-62464.png,49152,61440,0,0.99460
gridHE__20211011_160350_(3)tile_3512_level1_68608-30720-69632-31744.png,68608,30720,0,0.97000
gridHE__20211011_160350_(3)tile_2458_level1_53248-28672-54272-29696.png,53248,28672,1,0.40401
gridHE__20211011_160350_(3)tile_1138_level1_31744-11264-32768-12288.png,31744,11264,0,0.99874
gridHE__20211011_160350_(3)tile_908_level1_27648-16384-28672-17408.png,27648,16384,0,0.72595
gridHE__20211011_160350_(3)tile_1336_level1_34816-34816-35840-35840.png,34816,34816,0,0.81926
gridHE__20211011_160350_(3)tile_1912_level1_44032-64512-45056-65536.png,44032,64512,0,0.96966
gridHE__20211011_160350_(3)tile_51_level1_7168-33792-8192-34816.png,7168,33792,0,0.59408
gridHE__20211011_160350_(3)tile_3088_level1_62464-27648-63488-28672.png,62464,27648,0,0.95818
gridHE__20211011_160350_(3)tile_3879_level1_73728-81920-74752-82944.png,73728,81920,0,0.49004
gridHE__20211011_160350_(3)tile_4059_level1_78848-38912-79872-39936.png,78848,38912,0,0.89177
gridHE__20211011_160350_(3)tile_615_level1_21504-51200-22528-52224.png,21504,51200,0,0.53782
gridHE__20211011_160350_(3)tile_4063_level1_78848-55296-79872-56320.png,78848,55296,1,0.86256
gridHE__20211011_160350_(3)tile_3576_level1_69632-25600-70656-26624.png,69632,25600,0,0.60317
gridHE__20211011_160350_(3)tile_2714_level1_57344-9216-58368-10240.png,57344,9216,0,0.98456
gridHE__20211011_160350_(3)tile_1576_level1_38912-35840-39936-36864.png,38912,35840,1,0.49120
gridHE__20211011_160350_(3)tile_1649_level1_39936-48128-40960-49152.png,39936,48128,1,0.98603
gridHE__20211011_160350_(3)tile_232_level1_13312-18432-14336-19456.png,13312,18432,0,0.99645
gridHE__20211011_160350_(3)tile_2582_level1_55296-14336-56320-15360.png,55296,14336,2,0.62796
gridHE__20211011_160350_(3)tile_1110_level1_30720-45056-31744-46080.png,30720,45056,2,0.52602
gridHE__20211011_160350_(3)tile_1735_level1_41984-10240-43008-11264.png,41984,10240,0,0.99540
gridHE__20211011_160350_(3)tile_3254_level1_64512-54272-65536-55296.png,64512,54272,1,0.62559
gridHE__20211011_160350_(3)tile_1648_level1_39936-47104-40960-48128.png,39936,47104,1,0.95476
gridHE__20211011_160350_(3)tile_2977_level1_60416-59392-61440-60416.png,60416,59392,1,0.72852
gridHE__20211011_160350_(3)tile_2387_level1_52224-24576-53248-25600.png,52224,24576,0,0.87397
gridHE__20211011_160350_(3)tile_3621_level1_69632-73728-70656-74752.png,69632,73728,1,0.46196
gridHE__20211011_160350_(3)tile_894_level1_26624-59392-27648-60416.png,26624,59392,0,0.51752
gridHE__20211011_160350_(3)tile_1738_level1_41984-13312-43008-14336.png,41984,13312,0,0.88519
gridHE__20211011_160350_(3)tile_4308_level1_94208-16384-95232-17408.png,94208,16384,1,0.55578
gridHE__20211011_160350_(3)tile_3909_level1_74752-67584-75776-68608.png,74752,67584,0,0.57940
gridHE__20211011_160350_(3)tile_4184_level1_83968-13312-84992-14336.png,83968,13312,0,0.98159
gridHE__20211011_160350_(3)tile_81_level1_8192-82944-9216-83968.png,8192,82944,0,0.37122
gridHE__20211011_160350_(3)tile_239_level1_13312-25600-14336-26624.png,13312,25600,0,0.97014
gridHE__20211011_160350_(3)tile_1119_level1_30720-54272-31744-55296.png,30720,54272,0,0.35244
gridHE__20211011_160350_(3)tile_2775_level1_57344-72704-58368-73728.png,57344,72704,0,0.48196
gridHE__20211011_160350_(3)tile_177_level1_11264-39936-12288-40960.png,11264,39936,0,0.97742
gridHE__20211011_160350_(3)tile_11_level1_4096-81920-5120-82944.png,4096,81920,0,0.65795
gridHE__20211011_160350_(3)tile_2997_level1_60416-79872-61440-80896.png,60416,79872,1,0.71911
gridHE__20211011_160350_(3)tile_2894_level1_59392-47104-60416-48128.png,59392,47104,0,0.76422
gridHE__20211011_160350_(3)tile_2273_level1_50176-44032-51200-45056.png,50176,44032,1,0.73457
gridHE__20211011_160350_(3)tile_1177_level1_31744-52224-32768-53248.png,31744,52224,0,0.38266
gridHE__20211011_160350_(3)tile_723_level1_23552-52224-24576-53248.png,23552,52224,0,0.78337
gridHE__20211011_160350_(3)tile_237_level1_13312-23552-14336-24576.png,13312,23552,0,0.99191
gridHE__20211011_160350_(3)tile_2050_level1_46080-75776-47104-76800.png,46080,75776,0,0.51996
gridHE__20211011_160350_(3)tile_2049_level1_46080-74752-47104-75776.png,46080,74752,1,0.64045
gridHE__20211011_160350_(3)tile_1334_level1_34816-32768-35840-33792.png,34816,32768,0,0.55562
gridHE__20211011_160350_(3)tile_1491_level1_36864-70656-37888-71680.png,36864,70656,0,0.98788
gridHE__20211011_160350_(3)tile_655_level1_22528-37888-23552-38912.png,22528,37888,0,0.75728
gridHE__20211011_160350_(3)tile_3560_level1_68608-81920-69632-82944.png,68608,81920,0,0.46956
gridHE__20211011_160350_(3)tile_4041_level1_77824-79872-78848-80896.png,77824,79872,1,0.63381
gridHE__20211011_160350_(3)tile_57_level1_7168-83968-8192-84992.png,7168,83968,0,0.59628
gridHE__20211011_160350_(3)tile_939_level1_27648-48128-28672-49152.png,27648,48128,0,0.65485
gridHE__20211011_160350_(3)tile_1574_level1_38912-33792-39936-34816.png,38912,33792,0,0.88355
gridHE__20211011_160350_(3)tile_2223_level1_49152-56320-50176-57344.png,49152,56320,1,0.72510
gridHE__20211011_160350_(3)tile_2264_level1_50176-29696-51200-30720.png,50176,29696,0,0.97536
gridHE__20211011_160350_(3)tile_1176_level1_31744-51200-32768-52224.png,31744,51200,0,0.66229
gridHE__20211011_160350_(3)tile_2026_level1_46080-50176-47104-51200.png,46080,50176,1,0.70486
gridHE__20211011_160350_(3)tile_1427_level1_35840-66560-36864-67584.png,35840,66560,0,0.99377
gridHE__20211011_160350_(3)tile_3905_level1_74752-62464-75776-63488.png,74752,62464,0,0.72518
gridHE__20211011_160350_(3)tile_1281_level1_33792-38912-34816-39936.png,33792,38912,0,0.87882
gridHE__20211011_160350_(3)tile_2083_level1_47104-44032-48128-45056.png,47104,44032,1,0.72744
gridHE__20211011_160350_(3)tile_695_level1_23552-23552-24576-24576.png,23552,23552,0,0.80717
gridHE__20211011_160350_(3)tile_3381_level1_66560-40960-67584-41984.png,66560,40960,0,0.94071
gridHE__20211011_160350_(3)tile_787_level1_24576-61440-25600-62464.png,24576,61440,0,0.99351
gridHE__20211011_160350_(3)tile_1373_level1_35840-11264-36864-12288.png,35840,11264,0,0.99554
gridHE__20211011_160350_(3)tile_3108_level1_62464-49152-63488-50176.png,62464,49152,0,0.99770
gridHE__20211011_160350_(3)tile_3528_level1_68608-47104-69632-48128.png,68608,47104,0,0.75700
gridHE__20211011_160350_(3)tile_4026_level1_77824-62464-78848-63488.png,77824,62464,1,0.49548
gridHE__20211011_160350_(3)tile_3149_level1_63488-16384-64512-17408.png,63488,16384,0,0.97488
gridHE__20211011_160350_(3)tile_1994_level1_46080-15360-47104-16384.png,46080,15360,0,0.64881
gridHE__20211011_160350_(3)tile_3075_level1_62464-14336-63488-15360.png,62464,14336,0,0.50975
gridHE__20211011_160350_(3)tile_2771_level1_57344-68608-58368-69632.png,57344,68608,1,0.56735
gridHE__20211011_160350_(3)tile_1810_level1_43008-26624-44032-27648.png,43008,26624,0,0.75036
gridHE__20211011_160350_(3)tile_2426_level1_52224-66560-53248-67584.png,52224,66560,0,0.63931
gridHE__20211011_160350_(3)tile_2409_level1_52224-47104-53248-48128.png,52224,47104,1,0.94239
gridHE__20211011_160350_(3)tile_1479_level1_36864-58368-37888-59392.png,36864,58368,1,0.91336
gridHE__20211011_160350_(3)tile_3447_level1_67584-37888-68608-38912.png,67584,37888,0,0.99511
gridHE__20211011_160350_(3)tile_29_level1_6144-81920-7168-82944.png,6144,81920,0,0.77358
gridHE__20211011_160350_(3)tile_3654_level1_70656-34816-71680-35840.png,70656,34816,0,0.53304
gridHE__20211011_160350_(3)tile_1136_level1_30720-71680-31744-72704.png,30720,71680,0,0.99735
gridHE__20211011_160350_(3)tile_1542_level1_37888-62464-38912-63488.png,37888,62464,1,0.48716
gridHE__20211011_160350_(3)tile_2750_level1_57344-46080-58368-47104.png,57344,46080,0,0.46130
gridHE__20211011_160350_(3)tile_2692_level1_56320-57344-57344-58368.png,56320,57344,0,0.99650
gridHE__20211011_160350_(3)tile_1215_level1_32768-32768-33792-33792.png,32768,32768,0,0.70621
gridHE__20211011_160350_(3)tile_2863_level1_59392-15360-60416-16384.png,59392,15360,0,0.57985
gridHE__20211011_160350_(3)tile_1622_level1_39936-20480-40960-21504.png,39936,20480,0,0.57760
gridHE__20211011_160350_(3)tile_1329_level1_34816-27648-35840-28672.png,34816,27648,0,0.61374
gridHE__20211011_160350_(3)tile_488_level1_19456-17408-20480-18432.png,19456,17408,0,0.95442
gridHE__20211011_160350_(3)tile_1376_level1_35840-14336-36864-15360.png,35840,14336,0,0.79145
gridHE__20211011_160350_(3)tile_3169_level1_63488-37888-64512-38912.png,63488,37888,0,0.60274
gridHE__20211011_160350_(3)tile_3809_level1_72704-63488-73728-64512.png,72704,63488,1,0.82250
gridHE__20211011_160350_(3)tile_982_level1_28672-33792-29696-34816.png,28672,33792,0,0.62032
gridHE__20211011_160350_(3)tile_2378_level1_52224-15360-53248-16384.png,52224,15360,1,0.81209
gridHE__20211011_160350_(3)tile_3003_level1_61440-12288-62464-13312.png,61440,12288,0,0.86156
gridHE__20211011_160350_(3)tile_1362_level1_34816-61440-35840-62464.png,34816,61440,1,0.76007
gridHE__20211011_160350_(3)tile_781_level1_24576-55296-25600-56320.png,24576,55296,0,0.51547
gridHE__20211011_160350_(3)tile_3155_level1_63488-22528-64512-23552.png,63488,22528,0,0.99683
gridHE__20211011_160350_(3)tile_2559_level1_54272-61440-55296-62464.png,54272,61440,0,0.46926
gridHE__20211011_160350_(3)tile_3389_level1_66560-49152-67584-50176.png,66560,49152,0,0.97580
gridHE__20211011_160350_(3)tile_3657_level1_70656-37888-71680-38912.png,70656,37888,1,0.67330
gridHE__20211011_160350_(3)tile_2787_level1_58368-11264-59392-12288.png,58368,11264,0,0.89485
gridHE__20211011_160350_(3)tile_3356_level1_66560-11264-67584-12288.png,66560,11264,0,0.96382
gridHE__20211011_160350_(3)tile_1938_level1_45056-24576-46080-25600.png,45056,24576,0,0.94351
gridHE__20211011_160350_(3)tile_3345_level1_65536-75776-66560-76800.png,65536,75776,1,0.79538
gridHE__20211011_160350_(3)tile_696_level1_23552-24576-24576-25600.png,23552,24576,2,0.76409
gridHE__20211011_160350_(3)tile_1410_level1_35840-49152-36864-50176.png,35840,49152,0,0.73442
gridHE__20211011_160350_(3)tile_276_level1_14336-24576-15360-25600.png,14336,24576,0,0.97459
gridHE__20211011_160350_(3)tile_4134_level1_80896-19456-81920-20480.png,80896,19456,0,0.97335
gridHE__20211011_160350_(3)tile_3106_level1_62464-47104-63488-48128.png,62464,47104,0,0.68579
gridHE__20211011_160350_(3)tile_989_level1_28672-40960-29696-41984.png,28672,40960,2,0.41914
gridHE__20211011_160350_(3)tile_1846_level1_43008-63488-44032-64512.png,43008,63488,0,0.93801
gridHE__20211011_160350_(3)tile_3479_level1_67584-72704-68608-73728.png,67584,72704,1,0.52677
gridHE__20211011_160350_(3)tile_228_level1_13312-13312-14336-14336.png,13312,13312,0,0.99409
gridHE__20211011_160350_(3)tile_1575_level1_38912-34816-39936-35840.png,38912,34816,0,0.77498
gridHE__20211011_160350_(3)tile_2451_level1_53248-21504-54272-22528.png,53248,21504,0,0.41181
gridHE__20211011_160350_(3)tile_1667_level1_39936-66560-40960-67584.png,39936,66560,1,0.50372
gridHE__20211011_160350_(3)tile_355_level1_16384-18432-17408-19456.png,16384,18432,0,0.66143
gridHE__20211011_160350_(3)tile_2303_level1_50176-76800-51200-77824.png,50176,76800,1,0.55352
gridHE__20211011_160350_(3)tile_4153_level1_80896-76800-81920-77824.png,80896,76800,1,0.46981
gridHE__20211011_160350_(3)tile_3768_level1_72704-16384-73728-17408.png,72704,16384,0,0.95070
gridHE__20211011_160350_(3)tile_838_level1_25600-58368-26624-59392.png,25600,58368,0,0.84936
gridHE__20211011_160350_(3)tile_1154_level1_31744-28672-32768-29696.png,31744,28672,0,0.80011
gridHE__20211011_160350_(3)tile_1307_level1_33792-66560-34816-67584.png,33792,66560,0,0.99005
gridHE__20211011_160350_(3)tile_2231_level1_49152-64512-50176-65536.png,49152,64512,0,0.99608
gridHE__20211011_160350_(3)tile_2607_level1_55296-39936-56320-40960.png,55296,39936,1,0.86399
gridHE__20211011_160350_(3)tile_3747_level1_71680-63488-72704-64512.png,71680,63488,1,0.72053
gridHE__20211011_160350_(3)tile_3679_level1_70656-62464-71680-63488.png,70656,62464,1,0.69411
gridHE__20211011_160350_(3)tile_3795_level1_72704-46080-73728-47104.png,72704,46080,1,0.81120
gridHE__20211011_160350_(3)tile_265_level1_13312-52224-14336-53248.png,13312,52224,0,0.84577
gridHE__20211011_160350_(3)tile_1861_level1_44032-12288-45056-13312.png,44032,12288,0,0.74676
gridHE__20211011_160350_(3)tile_2650_level1_56320-14336-57344-15360.png,56320,14336,2,0.68118
gridHE__20211011_160350_(3)tile_449_level1_18432-16384-19456-17408.png,18432,16384,0,0.80822
gridHE__20211011_160350_(3)tile_1094_level1_30720-27648-31744-28672.png,30720,27648,2,0.56342
gridHE__20211011_160350_(3)tile_730_level1_23552-59392-24576-60416.png,23552,59392,0,0.41068
gridHE__20211011_160350_(3)tile_1392_level1_35840-30720-36864-31744.png,35840,30720,0,0.71143
gridHE__20211011_160350_(3)tile_1242_level1_32768-60416-33792-61440.png,32768,60416,1,0.93488
gridHE__20211011_160350_(3)tile_842_level1_25600-62464-26624-63488.png,25600,62464,0,0.98706
gridHE__20211011_160350_(3)tile_438_level1_17408-55296-18432-56320.png,17408,55296,0,0.99025
gridHE__20211011_160350_(3)tile_3819_level1_72704-75776-73728-76800.png,72704,75776,1,0.67477
gridHE__20211011_160350_(3)tile_2039_level1_46080-63488-47104-64512.png,46080,63488,0,0.97436
gridHE__20211011_160350_(3)tile_748_level1_24576-21504-25600-22528.png,24576,21504,0,0.60427
gridHE__20211011_160350_(3)tile_3000_level1_61440-8192-62464-9216.png,61440,8192,0,0.99339
gridHE__20211011_160350_(3)tile_3019_level1_61440-28672-62464-29696.png,61440,28672,0,0.73084
gridHE__20211011_160350_(3)tile_1462_level1_36864-40960-37888-41984.png,36864,40960,0,0.36843
